Entity,Code,Year,Coal consumption - TWh,Oil consumption - TWh,Gas consumption - TWh,Nuclear consumption - TWh,Hydro consumption - TWh,Wind consumption - TWh,Solar consumption - TWh,Other renewables (including geothermal and biomass) - TWh
Luxembourg,LUX,2016,0.59231585,31.312542,8.247018,0,0.30895972,0.27168193,0.2684747,0.4469661
Luxembourg,LUX,2017,0.54795915,32.775616,8.061143,0,0.22793694,0.62493217,0.28865165,0.54731303
Luxembourg,LUX,2018,0.48566887,34.678898,7.950632,0,0.24546528,0.67353606,0.3141139,0.6932575
Luxembourg,LUX,2019,0.5321655,35.056538,7.955588,0,0.281825,0.7414541,0.3436914,0.88784474
Luxembourg,LUX,2020,0.44708055,28.461853,7.225362,0,0.24057332,0.9221822,0.42351806,1.1884255
Luxembourg,LUX,2021,0.45853612,30.569939,7.7898073,0,0.2794925,0.8224555,0.4714911,1.2402736
Luxembourg,LUX,2022,0.47766748,27.83879,6.1173964,0,0.16709389,0.8140022,0.7202681,1.1450661
Luxembourg,LUX,2023,0.38948774,27.010233,5.7345705,0,0.23465222,1.2075703,0.78415495,0.6530416
Madagascar,MDG,1995,,,,0,,,,
Madagascar,MDG,1996,,,,0,,,,
Madagascar,MDG,1997,,,,0,,,,
Madagascar,MDG,1998,,,,0,,,,
Madagascar,MDG,1999,,,,0,,,,
Madagascar,MDG,2000,,,,0,,,,
Madagascar,MDG,2001,,,,0,,,,
Madagascar,MDG,2002,,,,0,,,,
Madagascar,MDG,2003,,,,0,,,,
Madagascar,MDG,2004,,,,0,,,,
Madagascar,MDG,2005,,,,0,,,,
Madagascar,MDG,2006,,,,0,,,,
Madagascar,MDG,2007,,,,0,,,,
Madagascar,MDG,2008,,,,0,,,,
Madagascar,MDG,2009,,,,0,,,,
Madagascar,MDG,2010,,,,0,,,,
Madagascar,MDG,2011,,,,0,,,,
Madagascar,MDG,2012,,,,0,,,,
Madagascar,MDG,2013,,,,0,,,,
Madagascar,MDG,2014,,,,0,,,,
Madagascar,MDG,2015,,,,0,,,,
Madagascar,MDG,2016,,,,0,,,,
Madagascar,MDG,2017,,,,0,,,,
Madagascar,MDG,2018,,,,0,,,,
Madagascar,MDG,2019,,,,0,,,,
Madagascar,MDG,2020,,,,0,,,,
Madagascar,MDG,2021,,,,0,,,,
Madagascar,MDG,2022,,,,0,,,,
Madagascar,MDG,2023,,,,0,,,,
Malaysia,MYS,1965,0.17445,31.176205,,0,1.7357528,,0,0
Malaysia,MYS,1966,0.23259999,35.99366,,0,2.0462363,,0,0
Malaysia,MYS,1967,0.13956,38.8187,,0,2.1438172,,0,0
Malaysia,MYS,1968,0.13956,39.985744,,0,2.3774195,,0,0
Malaysia,MYS,1969,0.17445,43.46176,,0,2.9983869,,0,0
Malaysia,MYS,1970,0.18608,40.44124,0.08141,0,3.554301,,0,0
Malaysia,MYS,1971,0.47683,45.043636,0.82874525,0,3.0930107,0,0,0
Malaysia,MYS,1972,1.20952,49.289757,1.1605041,0,3.4123657,0,0,0
Malaysia,MYS,1973,1.15137,52.4388,1.1605041,0,3.276344,0,0,0
Malaysia,MYS,1974,1.15137,52.28298,2.4192512,0,2.9747312,0,0,0
Malaysia,MYS,1975,0.10467,54.68143,2.9162495,0,2.971774,0,0,0
Malaysia,MYS,1976,0.116299994,61.358616,3.471752,0,2.8032258,0,0,0
Malaysia,MYS,1977,0.12793,73.671425,3.1767428,0,2.2739246,0,0,0
Malaysia,MYS,1978,0.27912,78.81282,23.50423,0,2.6729724,0,0,0
Malaysia,MYS,1979,0.39541999,88.16213,29.249449,0,3.263109,0,0,0
Malaysia,MYS,1980,0.5815,95.84808,26.01631,0,4.165671,0,0,0
Malaysia,MYS,1981,1.0815899,103.31685,21.87603,0,4.616952,0,0,0
Malaysia,MYS,1982,0.98855,107.18903,27.539839,0,4.4433823,0,0,0
Malaysia,MYS,1983,2.5702298,114.6193,38.599968,0,5.1723747,0,0,0
Malaysia,MYS,1984,2.7795699,112.66363,47.82256,0,10.205894,0,0,0
Malaysia,MYS,1985,3.70997,110.8479,46.182728,0,11.143169,0,0,0
Malaysia,MYS,1986,2.75631,102.05382,71.66406,0,12.1845875,0,0,0
Malaysia,MYS,1987,3.8030097,104.55259,71.48961,0,14.68399,0,0,0
Malaysia,MYS,1988,3.0238,111.706696,72.931725,0,16.940395,0,0,0
Malaysia,MYS,1989,13.921109,115.90021,83.51503,0,15.65598,0,0,0
Malaysia,MYS,1990,15.411066,134.57195,79.09563,0,11.906876,0,0,0
Malaysia,MYS,1991,18.15391,152.95303,117.60256,0,13.156577,0,0,0
Malaysia,MYS,1992,19.060444,181.0182,127.80206,0,12.6736555,0,0,0
Malaysia,MYS,1993,15.934066,186.71935,125.510956,0,14.350268,0,0,0
Malaysia,MYS,1994,17.700644,196.5406,130.32578,0,19.170162,0,0,0
Malaysia,MYS,1995,19.39749,224.80556,135.36157,0,18.386559,0,0,0
Malaysia,MYS,1996,19.490465,246.50568,162.94792,0,15.329032,0,0,0
Malaysia,MYS,1997,18.851244,281.96838,202.29222,0,12.339516,0,0,0
Malaysia,MYS,1998,20.118065,257.74655,204.39725,0,13.1793,0,0,0
Malaysia,MYS,1999,22.54711,251.90372,232.64651,0,22.331182,0,0,0
Malaysia,MYS,2000,28.892843,272.32065,287.54013,0,20.681183,0,0,1.8224391
Malaysia,MYS,2001,34.52962,294.5357,277.09637,0,17.820621,0,0,1.8326253
Malaysia,MYS,2002,42.328133,318.86258,280.88776,0,15.805489,0,0,1.2909275
Malaysia,MYS,2003,61.78373,333.62247,302.6591,0,14.761631,0,0,1.329553
Malaysia,MYS,2004,77.078575,349.71957,326.94257,0,16.059446,0,0,1.8398589
Malaysia,MYS,2005,80.06548,362.19116,373.73004,0,17.200525,0,0,1.891381
Malaysia,MYS,2006,84.81897,350.31897,388.63968,0,17.991493,0,0,1.9918205
Malaysia,MYS,2007,102.8218,373.591,404.01456,0,16.844137,0,0,2.4253507
Malaysia,MYS,2008,113.688576,358.46222,435.49695,0,21.938122,0,0,2.543424
Malaysia,MYS,2009,123.46287,355.6215,400.2232,0,19.241787,0,0,4.447915
Malaysia,MYS,2010,171.74158,359.263,380.2312,0,17.655457,0,0,4.0316086
Malaysia,MYS,2011,171.68346,366.93445,383.1736,0,22.223722,0,0,4.9081254
Malaysia,MYS,2012,184.58412,402.15158,420.157,0,25.365644,0,0.019193556,4.793613
Malaysia,MYS,2013,175.11201,427.70407,445.67322,0,32.156387,0,0.38428387,3.5228846
Malaysia,MYS,2014,178.48247,429.4578,447.09207,0,36.2694,0,0.61496526,2.2121975
Malaysia,MYS,2015,202.29639,398.72943,468.39825,0,37.496944,0,0.7351814,2.3973453
Malaysia,MYS,2016,217.84692,443.14453,449.92978,0,53.605,0,0.82988167,2.4260752
Malaysia,MYS,2017,241.40518,417.46057,450.44153,0,71.445,0,0.8782258,2.4420362
Malaysia,MYS,2018,258.9431,423.15356,446.77808,0,69.64877,0,1.6720997,4.312668
Malaysia,MYS,2019,244.72913,459.84583,452.15112,0,69.05193,0,3.8458836,3.626344
Malaysia,MYS,2020,288.0916,381.9659,436.13663,0,71.69506,0,5.4075294,3.9391801
Malaysia,MYS,2021,266.34647,368.1761,513.51715,0,79.030205,0,6.0288234,3.9391801
Malaysia,MYS,2022,263.04807,444.4453,519.453,0,82.864975,0,7.1748347,3.9391801
Malaysia,MYS,2023,272.94327,496.3238,460.71506,0,81.8414,0,8.412269,3.9391801
Mexico,MEX,1965,8.0222225,178.4483,80.64689,0,26.207796,,,
Mexico,MEX,1966,8.556944,186.99396,85.11342,0,29.918816,,,
Mexico,MEX,1967,10.499444,200.27634,73.1965,0,32.57715,,,
Mexico,MEX,1968,11.006389,217.78389,78.59209,0,37.382256,,,
Mexico,MEX,1969,11.156944,230.15845,97.47053,0,39.641396,,,
Mexico,MEX,1970,12.5125,247.47472,99.67502,0,44.36962,,,
Mexico,MEX,1971,15.708611,262.43677,103.59451,0,43.08925,0,0,0
Mexico,MEX,1972,17.361666,295.5131,110.77966,0,45.924995,0,0,0
Mexico,MEX,1973,18.6125,316.24557,122.74593,0,48.40887,0,0,0.45684
Mexico,MEX,1974,20.562498,357.2522,129.14703,0,49.405373,0,0,1.3137693
Mexico,MEX,1975,23.618334,394.21106,131.39034,0,44.89301,0,0,1.4698328
Mexico,MEX,1976,18.125,434.23633,128.85492,0,51.02285,0,0,1.642921
Mexico,MEX,1977,26.07,448.20316,135.9986,0,56.753494,0,0,1.6798089
Mexico,MEX,1978,27.181387,504.61945,171.05864,0,47.95349,0,0,1.6968338
Mexico,MEX,1979,26.703054,541.5423,207.65465,0,53.24946,0,0,2.8914278
Mexico,MEX,1980,27.038055,603.66943,223.01714,0,50.002686,0,0,2.596326
Mexico,MEX,1981,23.898888,660.86053,241.79156,0,72.79516,0,0,2.7353644
Mexico,MEX,1982,28.62111,684.2733,259.95645,0,67.78602,0,0,3.6774192
Mexico,MEX,1983,32.584164,666.7177,268.19806,0,61.30726,0,0,3.8391576
Mexico,MEX,1984,32.676945,705.7309,268.5839,0,69.793816,0,0,4.0406213
Mexico,MEX,1985,35.421665,734.98035,275.2785,0,84.0592,0,0,4.656362
Mexico,MEX,1986,39.0575,744.0882,244.92165,0,62.97648,0,0,9.630525
Mexico,MEX,1987,37.772778,780.321,249.24323,0,57.026108,0,0,12.53614
Mexico,MEX,1988,35.750553,778.40265,253.59616,0,64.569145,0,0,13.146207
Mexico,MEX,1989,39.57333,832.99884,247.96422,1.0555556,74.97208,0,0,13.265382
Mexico,MEX,1990,39.24111,916.3862,268.17517,8.333781,72.38989,0.002957,0.002957,14.539426
Mexico,MEX,1991,37.954998,941.7246,282.36115,12.036737,66.902664,0.002957,0.005913972,16.690834
Mexico,MEX,1992,38.3825,954.6505,282.39484,11.120221,79.2878,0.002957,0.008870971,18.261433
Mexico,MEX,1993,43.2925,947.3392,283.26508,13.991785,78.818344,0.002957,0.011827944,18.664053
Mexico,MEX,1994,52.318333,1021.43054,301.03,12.028225,59.94207,0.014784943,0.014784943,17.86529
Mexico,MEX,1995,58.25861,950.10956,306.9023,23.957138,81.608955,0.020698916,0.014784943,18.465311
Mexico,MEX,1996,66.79972,964.5441,312.78293,22.353941,92.66103,0.017741943,0.017741943,17.710348
Mexico,MEX,1997,66.86417,1006.9446,314.37393,29.669056,77.95243,0.035483886,0.017741943,16.841791
Mexico,MEX,1998,68.34778,1054.3689,334.79,26.289576,72.72107,0.044354722,0.020698916,17.589197
Mexico,MEX,1999,69.5475,1047.0767,337.90872,28.380823,96.72997,0.050268885,0.020698916,17.350344
Mexico,MEX,2000,76.18694,1117.636,359.13306,23.327211,97.80206,0.056182776,0.020698916,18.20507
Mexico,MEX,2001,83.67358,1107.0106,361.9052,24.599375,83.536964,0.052880276,0.023502305,17.866156
Mexico,MEX,2002,140.1058,1051.1785,410.68823,27.299328,72.566864,0.061295554,0.023350665,17.267963
Mexico,MEX,2003,103.318375,1085.1881,445.09402,29.225142,57.573856,0.05510222,0.023201,19.61409
Mexico,MEX,2004,105.719696,1137.8489,480.21918,25.423267,72.54961,0.057633054,0.025934862,20.373075
Mexico,MEX,2005,133.42952,1226.2463,527.12335,29.688858,79.3436,0.054404724,0.025770722,22.732546
Mexico,MEX,2006,143.19829,1184.8331,582.8828,29.669605,86.632545,0.12804334,0.028454166,20.814188
Mexico,MEX,2007,131.58376,1236.413,570.41376,28.275322,77.30624,0.70124996,0.025448583,22.790215
Mexico,MEX,2008,117.545296,1275.8926,599.96576,26.43662,110.22146,0.71656466,0.05339111,21.708723
Mexico,MEX,2009,119.74645,1219.5841,651.688,28.14158,74.62687,1.6654415,0.07540333,20.638859
Mexico,MEX,2010,148.11874,1171.3153,660.44543,15.658971,103.24043,3.4392505,0.08604305,22.038565
Mexico,MEX,2011,171.32704,1188.1461,708.0849,26.708054,100.04757,4.547149,0.113104716,21.886417
Mexico,MEX,2012,149.266,1213.6659,736.5377,23.074131,87.34435,10.113109,0.1891936,20.510431
Mexico,MEX,2013,148.2266,1175.1096,777.9507,30.860197,76.197586,11.404631,0.28889415,21.630804
Mexico,MEX,2014,147.93884,1121.4917,788.48444,25.157251,105.36161,17.409197,0.59871054,22.295095
Mexico,MEX,2015,147.65045,1087.805,807.82916,29.917238,83.18987,23.550297,0.5445122,22.98071
Mexico,MEX,2016,144.6333,1117.6814,830.30035,27.145742,80.3947,27.78255,0.67535275,22.714483
Mexico,MEX,2017,176.75279,1090.6477,860.33527,27.792253,82.174675,28.262321,3.1576371,21.954687
Mexico,MEX,2018,157.54546,1021.4716,902.7362,34.413517,85.28261,32.90028,8.497309,19.989016
Mexico,MEX,2019,150.41484,974.0515,933.8935,28.304321,62.21535,44.09167,26.265673,19.481138
Mexico,MEX,2020,66.491,838.9449,922.4483,28.170366,70.42922,51.745487,41.588917,19.148668
Mexico,MEX,2021,55.12622,956.65015,916.38806,29.93832,90.84358,55.146126,52.84355,16.419668
Mexico,MEX,2022,67.836945,1048.4077,909.47034,27.143528,92.70671,53.521214,53.03444,18.240393
Mexico,MEX,2023,73.32188,1065.9581,975.7274,30.874949,52.990818,56.241932,70.50925,19.641565
Middle Africa (EI),,1965,2.1163046,24.153852,0.10775,,11.635753,,,
Middle Africa (EI),,1966,2.3354974,24.54173,0.10775,,12.102957,,,
Middle Africa (EI),,1967,2.228807,25.013054,0.16524999,,11.372581,,,
Middle Africa (EI),,1968,2.4406872,25.758215,0.24374999,,11.863441,,,
Middle Africa (EI),,1969,2.6214695,26.483377,0.23425,,12.892473,,,
Middle Africa (EI),,1970,2.4938266,26.86877,0.57074994,,14.385753,,,
Middle Africa (EI),,1971,2.585668,31.117723,1.3055,,15.346774,,,
Middle Africa (EI),,1972,2.4599504,32.45925,1.5371666,,15.701612,,,
Middle Africa (EI),,1973,2.4970047,33.634758,5.2085,,17.02043,,,
Middle Africa (EI),,1974,2.4504874,34.716637,5.9676666,,16.709946,,,
Middle Africa (EI),,1975,2.3962684,33.801495,2.2697499,,18.354033,,,
Middle Africa (EI),,1976,2.5765798,34.649208,0.6985,,17.66801,,,
Middle Africa (EI),,1977,2.605806,37.209366,1.095,,18.132257,,,
Middle Africa (EI),,1978,2.439195,43.98072,1.12175,,18.21801,,,
Middle Africa (EI),,1979,2.187952,44.275116,1.0457499,,18.626074,,,
Middle Africa (EI),,1980,2.439195,44.587627,2.61575,,19.63145,0,0,0
Middle Africa (EI),,1981,2.4812376,47.206768,3.06325,,20.73441,0,0,0
Middle Africa (EI),,1982,2.3938725,43.84725,3.5002499,,21.58602,0,0,0
Middle Africa (EI),,1983,2.3467014,50.073887,3.7572498,,22.79543,0,0,0
Middle Africa (EI),,1984,2.3930585,45.308628,3.6144998,,23.848118,0,0,0
Middle Africa (EI),,1985,2.3862667,50.879715,4.1035,0,27.041666,0,0,0
Middle Africa (EI),,1986,2.4299722,48.55702,4.678,0,27.908064,0,0,0
Middle Africa (EI),,1987,2.4647808,49.547092,5.3965,0,27.955376,0,0,0
Middle Africa (EI),,1988,2.4874594,52.38567,6.4560003,0,28.398924,0,0,0
Middle Africa (EI),,1989,2.5553205,53.232723,4.97225,0,33.8457,0,0,0
Middle Africa (EI),,1990,2.580347,48.54278,6.165,0,30.421505,0,0,0.009576611
Middle Africa (EI),,1991,0.60795975,46.208416,6.5659995,0,29.498924,0,0,0.025537638
Middle Africa (EI),,1992,0.6081353,46.06318,6.4117503,0,31.99758,0,0,0.025537638
Middle Africa (EI),,1993,0.10017,47.79885,6.36675,0,30.199732,0,0,0.025537638
Middle Africa (EI),,1994,0.078681946,47.06603,5.9347496,0,28.77742,0,0,0.028729722
Middle Africa (EI),,1995,0.6651777,45.6702,6.6272497,0,32.02715,0,0,0.028729722
Middle Africa (EI),,1996,0.6796275,45.850822,6.5409994,0,32.1336,0,0,0.022345414
Middle Africa (EI),,1997,0.6916186,47.462112,6.67525,0,29.977957,0,0,0.022345414
Middle Africa (EI),,1998,0.72996247,44.828396,6.9003396,0,29.348118,0,0,0.022345414
Middle Africa (EI),,1999,0.5200061,47.448288,6.69325,0,30.542742,0,0,0.022345414
Middle Africa (EI),,2000,0.44506636,53.015316,6.984999,0,33.620377,0,0.00042285,0.022345414
Middle Africa (EI),,2001,0.3242847,55.15959,6.47675,,34.16001,0,0.0008578333,0.022345414
Middle Africa (EI),,2002,0.3100211,58.657295,8.1727495,,34.26741,0,0.00085229997,0.022345414
Middle Africa (EI),,2003,0.32174194,64.488594,8.695,,35.247818,0,0.0007221306,0.022345414
Middle Africa (EI),,2004,0.8604586,68.23518,21.542938,,40.585762,0,0.0002881639,0.022345414
Middle Africa (EI),,2005,1.0272586,64.02568,20.857412,,41.505753,0,0.00069294724,0.022345414
Middle Africa (EI),,2006,1.30677,73.48635,21.24032,,44.62448,0,0.0006885888,2.0749328
Middle Africa (EI),,2007,1.4287635,83.63958,19.921606,,42.86956,0,0.0012498082,0.26814526
Middle Africa (EI),,2008,1.2114172,94.361496,20.63925,,45.610054,0,0.0012420445,0.2713375
Middle Africa (EI),,2009,1.5565578,106.80973,18.1715,,45.127434,0,0.0023514638,0.25218415
Middle Africa (EI),,2010,1.5851187,112.91575,28.65475,,46.726315,0,0.004218889,0.21387777
Middle Africa (EI),,2011,1.4435052,120.14768,29.8185,,47.255753,0,0.009906333,0.22345416
Middle Africa (EI),,2012,0.55446357,136.08406,36.528137,,46.444,0,0.012094666,0.23303083
Middle Africa (EI),,2013,0.3627111,155.00269,39.994873,,52.75564,0,0.016426083,0.24899195
Middle Africa (EI),,2014,0.2061,163.89104,38.719612,,56.191296,0,0.026012748,0.37668002
Middle Africa (EI),,2015,0.8644883,160.14224,42.489296,,56.529797,0,0.033376668,0.27772164
Middle Africa (EI),,2016,0.86420083,147.11818,55.027046,,58.92374,0.023825638,0.048143886,0.3383736
Middle Africa (EI),,2017,3.2909293,137.8408,54.58209,,66.29595,0.02368547,0.06534805,0.3542486
Middle Africa (EI),,2018,3.8940535,139.72289,55.513435,,74.200035,0.023546971,0.12422222,0.35945168
Middle Africa (EI),,2019,3.1118686,149.34271,50.290062,,77.946045,0.023460167,0.1287961,0.38015
Middle Africa (EI),,2020,3.2948096,119.786804,54.275368,,84.67303,0.02337397,0.13239111,0.38019803
Middle Africa (EI),,2021,4.054921,140.64162,60.476498,,85.69496,0.023288416,0.13199055,0.38554168
Middle Africa (EI),,2022,4.8229737,161.16632,56.758705,,85.393745,0.0232035,1.2052921,0.37373057
Middle Africa (EI),,2023,6.4590945,168.40974,49.193264,,87.56321,0.023119193,1.5635667,0.35457724
Middle East (EI),,1965,2.5297084,491.44632,37.8658,0,6.9366736,,,
Middle East (EI),,1966,2.770807,503.7902,46.16815,0,7.5288396,,,
Middle East (EI),,1967,3.0530448,525.9555,54.84992,0,8.364718,,,
Middle East (EI),,1968,3.357065,541.7199,71.12384,0,9.110934,,,
Middle East (EI),,1969,3.7021763,563.47205,84.99389,0,10.041722,,,
Middle East (EI),,1970,4.0724187,597.932,94.01784,0,10.584957,,,
Middle East (EI),,1971,2.8985448,640.9845,105.177826,0,11.103193,0,0,0
Middle East (EI),,1972,4.4643726,681.81573,118.73316,0,13.51097,0,0,0
Middle East (EI),,1973,7.541985,739.85297,143.79308,0,11.089944,0,0,0
Middle East (EI),,1974,8.194324,786.39124,151.48201,0,14.240672,0,0,0
Middle East (EI),,1975,15.095485,752.72205,170.41908,0,16.087364,0,0,0
Middle East (EI),,1976,14.882352,858.6771,183.55377,0,18.703072,0,0,0
Middle East (EI),,1977,15.054686,974.5657,214.04959,0,20.989305,0,0,0
Middle East (EI),,1978,9.252351,1025.7974,233.87546,0,29.014738,0,0,0
Middle East (EI),,1979,13.287019,1159.3568,316.76602,0,28.433903,0,0,0
Middle East (EI),,1980,14.00031,1105.2087,317.02014,0,28.631645,0,0,0
Middle East (EI),,1981,11.741648,1207.3297,343.4552,0,30.20373,0,0,0
Middle East (EI),,1982,22.22158,1319.0878,383.97806,0,31.361448,0,0,0
Middle East (EI),,1983,27.009151,1480.3683,392.83484,0,30.223003,0,0,0
Middle East (EI),,1984,31.15692,1614.4838,504.46786,0,30.673693,0,0,0
Middle East (EI),,1985,32.74094,1700.0228,544.38776,0,30.865051,0,0,0
Middle East (EI),,1986,34.935963,1695.3132,659.0445,0,32.760483,0,0,0
Middle East (EI),,1987,36.301926,1778.6168,722.67017,0,41.146503,0,0,0
Middle East (EI),,1988,35.591427,1846.8494,804.03845,0,42.281986,0,0,0
Middle East (EI),,1989,34.55459,1894.5037,906.9236,0,37.32903,0,0,0
Middle East (EI),,1990,35.826397,1952.2261,956.8099,0,45.162876,0.002957,0,0
Middle East (EI),,1991,41.656124,2019.6924,1001.00073,0,32.55404,0.002957,0,0
Middle East (EI),,1992,47.138527,2151.9475,1144.0236,0,52.714443,0.002957,0,0
Middle East (EI),,1993,55.137726,2304.3518,1071.7454,0,59.27797,0.002957,0,0
Middle East (EI),,1994,57.688927,2531.8394,1239.8612,0,48.937466,0.002957,0,0
Middle East (EI),,1995,61.440407,2518.3345,1363.4507,0,55.155853,0.002957,0,0
Middle East (EI),,1996,72.346115,2573.8599,1421.7228,0,55.29089,0.002957,0,0
Middle East (EI),,1997,77.74352,2705.4265,1502.8616,0,47.09613,0.008870971,0,0
Middle East (EI),,1998,84.52492,2692.5364,1621.9935,0,50.891438,0.008870971,0,0
Middle East (EI),,1999,82.577965,2684.6917,1730.2708,0,34.895576,0.11236555,0,0
Middle East (EI),,2000,89.48416,2814.3535,1833.0181,0,31.70536,0.116801105,0,0.009576611
Middle East (EI),,2001,100.72921,2934.9187,1948.4412,,34.13062,0.13719472,0,0.015961027
Middle East (EI),,2002,105.680405,3001.3157,2144.2466,,49.106125,0.12930444,0,0.015961027
Middle East (EI),,2003,110.42719,3102.2976,2251.5828,,53.607586,0.123545274,0,0.019153222
Middle East (EI),,2004,112.075745,3311.0332,2497.0173,,66.515335,0.17693332,0,0.019153222
Middle East (EI),,2005,115.18113,3498.2104,2663.6584,,68.48742,0.2462536,0,0.015961027
Middle East (EI),,2006,113.90871,3661.6086,2818.7427,,80.3947,0.39664942,0.00028454166,0.019153222
Middle East (EI),,2007,115.397285,3718.895,3058.7344,,75.51391,0.43828136,0.00028276112,0.03192194
Middle East (EI),,2008,113.0959,3986.0554,3370.7773,,38.47091,0.5903933,0.0098605,0.051075276
Middle East (EI),,2009,104.99952,4018.7356,3468.2783,,33.8374,0.6716472,0.09568667,0.16184472
Middle East (EI),,2010,115.502075,4189.9404,3804.5352,,48.26821,0.505988,0.27131692,0.2560147
Middle East (EI),,2011,116.57158,4322.764,3984.446,0.28346664,50.361317,0.6187661,0.6252906,0.35925388
Middle East (EI),,2012,137.6299,4477.1143,4110.108,3.8196535,58.69763,0.8096936,1.1815181,0.36436138
Middle East (EI),,2013,122.57881,4640.55,4232.945,11.129087,64.07391,0.6426236,1.8592011,0.4621672
Middle East (EI),,2014,122.47553,4727.2744,4473.643,10.579254,54.02884,0.6910314,3.5406513,0.6831764
Middle East (EI),,2015,116.73296,4702.626,4792.7266,9.032548,45.154106,0.75534916,4.9247246,0.6704747
Middle East (EI),,2016,105.766785,4817.408,5010.9336,16.631624,53.99788,1.5669235,7.618474,0.8640531
Middle East (EI),,2017,104.39294,4874.325,5098.312,17.76808,54.927467,2.1623836,10.257539,0.9012422
Middle East (EI),,2018,103.31253,4826.3477,5179.162,17.480797,33.87335,3.9855256,15.622988,0.9436347
Middle East (EI),,2019,105.94424,4713.034,5348.328,16.215496,106.98811,4.424718,28.990555,0.879813
Middle East (EI),,2020,103.175995,4367.314,5528.975,20.0535,76.692924,7.0494814,37.956585,0.9552225
Middle East (EI),,2021,104.744606,4613.969,5491.435,35.366234,48.77297,7.670751,49.891018,0.9045297
Middle East (EI),,2022,105.07941,4958.795,5661.168,66.724846,47.322716,12.490079,61.86241,0.9560394
Middle East (EI),,2023,105.3033,5079.116,5777.167,96.98957,71.64419,13.252363,93.27524,1.0212145
Mongolia,MNG,1981,,,,0,,,,
Mongolia,MNG,1982,,,,0,,,,
Mongolia,MNG,1983,,,,0,,,,
Mongolia,MNG,1984,,,,0,,,,
Mongolia,MNG,1985,,,,0,,,,
Mongolia,MNG,1986,,,,0,,,,
Mongolia,MNG,1987,,,,0,,,,
Mongolia,MNG,1988,,,,0,,,,
Mongolia,MNG,1989,,,,0,,,,
Mongolia,MNG,1990,,,,0,,,,
Mongolia,MNG,1991,,,,0,,,,
Mongolia,MNG,1992,,,,0,,,,
Mongolia,MNG,1993,,,,0,,,,
Mongolia,MNG,1994,,,,0,,,,
Mongolia,MNG,1995,,,,0,,,,
Mongolia,MNG,1996,,,,0,,,,
Mongolia,MNG,1997,,,,0,,,,
Mongolia,MNG,1998,,,,0,,,,
Mongolia,MNG,1999,,,,0,,,,
Mongolia,MNG,2000,,,,0,,,,
Mongolia,MNG,2001,,,,0,,,,
Mongolia,MNG,2002,,,,0,,,,
Mongolia,MNG,2003,,,,0,,,,
Mongolia,MNG,2004,,,,0,,,,
Mongolia,MNG,2005,,,,0,,,,
Mongolia,MNG,2006,,,,0,,,,
Mongolia,MNG,2007,,,,0,,,,
Mongolia,MNG,2008,,,,0,,,,
Mongolia,MNG,2009,,,,0,,,,
Mongolia,MNG,2010,,,,0,,,,
Mongolia,MNG,2011,,,,0,,,,
Mongolia,MNG,2012,,,,0,,,,
Mongolia,MNG,2013,,,,0,,,,
Mongolia,MNG,2014,,,,0,,,,
Mongolia,MNG,2015,,,,0,,,,
Mongolia,MNG,2016,,,,0,,,,
Mongolia,MNG,2017,,,,0,,,,
Mongolia,MNG,2018,,,,0,,,,
Mongolia,MNG,2019,,,,0,,,,
Mongolia,MNG,2020,,,,0,,,,
Mongolia,MNG,2021,,,,0,,,,
Mongolia,MNG,2022,,,,0,,,,
Mongolia,MNG,2023,,,,0,,,,
Morocco,MAR,1965,2.1136668,11.545965,0.5145,0,3.586828,0,,
Morocco,MAR,1966,3.2408333,16.513163,0.5145,0,3.1166666,0,,
Morocco,MAR,1967,3.2271667,18.142168,0.5145,0,2.7559137,0,,
Morocco,MAR,1968,2.9001665,19.909143,0.5145,0,3.1284945,0,,
Morocco,MAR,1969,2.8981667,21.551186,0.5145,0,4.0451612,0,,
Morocco,MAR,1970,3.323,22.55748,0.5145,0,3.9801073,0,,
Morocco,MAR,1971,3.4766667,23.806574,0.5021019,0,4.4946237,0,0,0
Morocco,MAR,1972,4.2968335,25.329979,0.5438419,0,4.719355,0,0,0
Morocco,MAR,1973,4.2571664,30.294249,0.68005276,0,3.5247312,0,0,0
Morocco,MAR,1974,4.2161665,32.480705,0.78027993,0,3.9534945,0,0,0
Morocco,MAR,1975,4.7921667,33.62336,0.6902986,0,3.004301,0,0,0
Morocco,MAR,1976,5.1994996,36.71666,0.7720341,0,2.9510753,0,0,0
Morocco,MAR,1977,4.9101663,41.40305,0.84101194,0,4.03629,0,0,0
Morocco,MAR,1978,4.9498334,44.40629,0.7940267,0,4.1870966,0,0,0
Morocco,MAR,1979,4.8281665,50.361397,0.73529524,0,4.677957,0,0,0
Morocco,MAR,1980,4.628,51.022358,0.64531386,0,4.4798384,0,0,0
Morocco,MAR,1981,4.916833,50.176956,0.8285094,0,3.0279572,0,0,0
Morocco,MAR,1982,5.477667,52.811638,0.7687777,0,1.6913978,0,0,0
Morocco,MAR,1983,6.785333,53.351723,0.81177384,0,1.4223119,0,0,0
Morocco,MAR,1984,5.8275,55.483395,0.81077385,0,1.0822581,0,0,0
Morocco,MAR,1985,7.69906,55.250378,0.9162347,0,1.437097,0,0,0
Morocco,MAR,1986,10.45537,54.291435,0.8869969,0,1.9013442,0,0,0
Morocco,MAR,1987,12.130089,54.27466,0.7207925,0,2.439516,0,0,0
